datetime,pm2_5,pm10,no2,so2,o3,co,aqi_index
2025-08-18 15:00:00+00:00,11.56,27.49,0.09,0.17,30.69,85.07,2
2025-08-18 16:00:00+00:00,11.41,26.01,0.09,0.18,30.98,85.06,2
2025-08-18 17:00:00+00:00,11.61,25.36,0.09,0.18,31.48,85.14,2
2025-08-18 18:00:00+00:00,12.06,25.79,0.09,0.18,31.93,85.05,2
2025-08-18 19:00:00+00:00,12.46,25.86,0.09,0.18,32.37,84.89,2
2025-08-18 20:00:00+00:00,12.94,26.31,0.1,0.19,32.8,84.4,2
2025-08-18 21:00:00+00:00,13.49,27.13,0.1,0.2,33.4,83.73,2
2025-08-18 22:00:00+00:00,13.43,25.14,0.1,0.23,34.2,83.07,2
2025-08-18 23:00:00+00:00,12.92,21.7,0.11,0.24,35.13,82.4,2
2025-08-19 00:00:00+00:00,12.4,19.18,0.11,0.24,36.13,81.81,2
2025-08-19 01:00:00+00:00,11.56,17.18,0.12,0.23,36.82,80.9,2
2025-08-19 02:00:00+00:00,11,16.4,0.12,0.22,37.37,80.42,2
2025-08-19 03:00:00+00:00,10.74,16.29,0.13,0.22,37.74,80.08,2
2025-08-19 04:00:00+00:00,10.35,15.62,0.13,0.21,37.87,79.85,2
2025-08-19 05:00:00+00:00,9.63,14.06,0.12,0.2,37.9,79.8,1
2025-08-19 06:00:00+00:00,8.74,12.25,0.11,0.18,37.72,79.95,1
2025-08-19 07:00:00+00:00,8.31,11.34,0.1,0.16,37.32,80.02,1
2025-08-19 08:00:00+00:00,8.37,11.18,0.1,0.15,36.82,80.01,1
2025-08-19 09:00:00+00:00,8.44,11.06,0.1,0.14,36.4,79.91,1
2025-08-19 10:00:00+00:00,8.41,10.88,0.1,0.14,36.39,80.24,1
2025-08-19 11:00:00+00:00,8.29,10.86,0.11,0.14,36.42,80.18,1
2025-08-19 12:00:00+00:00,8.42,11.27,0.11,0.14,36.62,80.07,1
2025-08-19 13:00:00+00:00,8.87,12.19,0.11,0.14,37.09,80.1,1
2025-08-19 14:00:00+00:00,9.62,13.91,0.11,0.16,37.34,79.95,1
2025-08-19 15:00:00+00:00,10.4,15.96,0.11,0.17,37.64,79.61,2
2025-08-19 16:00:00+00:00,11.11,18.9,0.1,0.2,38.06,79.65,2
2025-08-19 17:00:00+00:00,11.76,22.73,0.1,0.23,38.51,79.72,2
2025-08-19 18:00:00+00:00,12.2,26.68,0.09,0.26,39.02,79.8,2
2025-08-19 19:00:00+00:00,12.49,30.48,0.09,0.28,39.61,79.72,2
2025-08-19 20:00:00+00:00,12.75,33.9,0.09,0.3,40.05,79.34,2
2025-08-19 21:00:00+00:00,13.09,36.94,0.09,0.32,40.41,78.84,2
2025-08-19 22:00:00+00:00,12.49,31.69,0.09,0.32,40.65,78.35,2
2025-08-19 23:00:00+00:00,11.91,26.52,0.09,0.3,40.72,78.01,2
2025-08-20 00:00:00+00:00,11.79,25.08,0.09,0.29,40.59,77.99,2
2025-08-20 01:00:00+00:00,11.94,24.59,0.09,0.28,40.28,78.39,2
2025-08-20 02:00:00+00:00,11.93,23.05,0.09,0.27,39.82,78.69,2
2025-08-20 03:00:00+00:00,11.61,20.57,0.1,0.25,39.21,78.99,2
2025-08-20 04:00:00+00:00,10.62,17.11,0.11,0.24,38.65,79.63,2
2025-08-20 05:00:00+00:00,9.44,14.19,0.12,0.26,38.13,80.57,1
2025-08-20 06:00:00+00:00,8.26,11.93,0.11,0.32,37.75,81.84,1
2025-08-20 07:00:00+00:00,7.31,10.76,0.11,0.34,37.66,83.91,1
2025-08-20 08:00:00+00:00,6.75,10.47,0.11,0.34,37.68,86.27,1
2025-08-20 09:00:00+00:00,6.42,10.53,0.12,0.36,38,89.37,1
2025-08-20 10:00:00+00:00,6.58,11.16,0.11,0.36,38.68,92.96,1
2025-08-20 11:00:00+00:00,7.12,12.39,0.13,0.37,39.19,95.5,1
2025-08-20 12:00:00+00:00,7.84,14.04,0.15,0.38,39.7,97.36,1
2025-08-20 13:00:00+00:00,8.64,15.42,0.19,0.43,40.74,100.77,1
2025-08-20 14:00:00+00:00,9.24,15.89,0.25,0.5,41.79,104.43,1
2025-08-20 15:00:00+00:00,9.68,15.91,0.33,0.56,42.77,108.69,1
2025-08-20 16:00:00+00:00,10.32,16.43,0.55,0.76,44.92,119.83,2
2025-08-20 17:00:00+00:00,11.08,17.71,0.78,1.04,46.59,131.6,2
2025-08-20 18:00:00+00:00,11.63,19.06,0.9,1.22,46.89,137.31,2
2025-08-20 19:00:00+00:00,11.38,18.42,0.87,1.37,45.9,136.02,2
2025-08-20 20:00:00+00:00,10.62,16.44,0.77,1.42,44.42,132.19,2
2025-08-20 21:00:00+00:00,9.91,14.66,0.73,1.43,43.41,129.88,1
2025-08-20 22:00:00+00:00,9.37,13.61,0.69,1.28,42.15,126.4,1
2025-08-20 23:00:00+00:00,8.93,13.04,0.64,1.1,40.71,121.14,1
2025-08-21 00:00:00+00:00,8.58,12.56,0.6,1,39.84,117.72,1
2025-08-21 01:00:00+00:00,8.59,12.45,0.59,1.04,40.6,118.63,1
2025-08-21 02:00:00+00:00,8.48,12.29,0.54,0.95,40.81,117.9,1
2025-08-21 03:00:00+00:00,8.17,11.71,0.51,0.84,40.71,115.29,1
2025-08-21 04:00:00+00:00,7.84,11.08,0.47,0.74,40.61,112.6,1
2025-08-21 05:00:00+00:00,7.41,10.33,0.38,0.62,40.46,108.89,1
2025-08-21 06:00:00+00:00,6.8,9.36,0.25,0.47,40.51,104.02,1
2025-08-21 07:00:00+00:00,6.04,8.16,0.15,0.31,40.86,100.12,1
2025-08-21 08:00:00+00:00,5.14,7.05,0.11,0.19,40.28,96.39,1
2025-08-21 09:00:00+00:00,4.33,6.31,0.08,0.14,39.46,94.02,1
2025-08-21 10:00:00+00:00,3.76,5.82,0.07,0.13,39.4,95.03,1
2025-08-21 11:00:00+00:00,3.47,5.63,0.07,0.12,39.46,97.31,1
2025-08-21 12:00:00+00:00,3.53,5.82,0.08,0.12,39.98,100.85,1
2025-08-21 13:00:00+00:00,3.83,6.29,0.09,0.13,40.82,104.41,1
2025-08-21 14:00:00+00:00,4.29,6.82,0.11,0.13,41.67,107.46,1
2025-08-21 15:00:00+00:00,4.84,7.35,0.11,0.13,42.39,109.43,1
2025-08-21 16:00:00+00:00,5.31,7.74,0.11,0.12,42.82,110.63,1
2025-08-21 17:00:00+00:00,5.74,8.16,0.11,0.12,43.14,111.68,1
2025-08-21 18:00:00+00:00,6.12,8.65,0.11,0.12,43.41,112.55,1
2025-08-21 19:00:00+00:00,6.4,9.38,0.11,0.13,43.53,113.52,1
2025-08-21 20:00:00+00:00,6.6,10.39,0.12,0.15,43.68,115.04,1
2025-08-21 21:00:00+00:00,6.81,11.54,0.12,0.18,43.74,117.13,1
2025-08-21 22:00:00+00:00,6.99,12.24,0.12,0.19,43.88,120.26,1
2025-08-21 23:00:00+00:00,7.11,12.72,0.12,0.2,43.99,123.31,1
2025-08-22 00:00:00+00:00,7.18,13.18,0.12,0.21,43.94,125.96,1
2025-08-22 01:00:00+00:00,7.2,13.43,0.12,0.21,43.84,127.27,1
2025-08-22 02:00:00+00:00,7.19,13.3,0.12,0.21,43.75,127.99,1
2025-08-22 03:00:00+00:00,7.07,12.73,0.13,0.21,43.77,128.27,1
2025-08-22 04:00:00+00:00,6.79,11.53,0.13,0.19,43.79,128.45,1
2025-08-22 05:00:00+00:00,6.55,10.57,0.13,0.18,43.81,128.13,1
2025-08-22 06:00:00+00:00,6.41,9.98,0.11,0.17,43.86,127.82,1
2025-08-22 07:00:00+00:00,6.25,9.52,0.1,0.16,43.87,127.22,1
2025-08-22 08:00:00+00:00,6.14,9.44,0.1,0.16,44.04,127.02,1
2025-08-22 09:00:00+00:00,6.03,9.55,0.1,0.18,44.41,127.16,1
2025-08-22 10:00:00+00:00,6.02,10.12,0.1,0.19,45.12,127.6,1
2025-08-22 11:00:00+00:00,6.11,11.08,0.11,0.22,46.03,127.8,1
2025-08-22 12:00:00+00:00,6.42,12.51,0.12,0.24,47.17,127.7,1
2025-08-22 13:00:00+00:00,7.11,14.73,0.13,0.26,48.54,127.16,1
2025-08-22 14:00:00+00:00,8.18,18.07,0.14,0.29,49.71,125.3,1
2025-08-22 15:00:00+00:00,9.33,21.59,0.14,0.32,50.35,121.52,2
2025-08-22 16:00:00+00:00,10.38,25.84,0.12,0.34,49.99,115.98,2
2025-08-22 17:00:00+00:00,11.22,29.38,0.11,0.35,49.06,110.47,2
2025-08-22 18:00:00+00:00,11.95,31.71,0.11,0.36,48.03,106.49,2
2025-08-22 19:00:00+00:00,12.53,33.44,0.1,0.36,47.12,104.85,2
2025-08-22 20:00:00+00:00,12.85,33.76,0.11,0.36,46.41,104.73,2
2025-08-22 21:00:00+00:00,12.94,32.89,0.11,0.34,45.43,104.29,2
2025-08-22 22:00:00+00:00,12.84,31.6,0.12,0.34,44.36,103.15,2
2025-08-22 23:00:00+00:00,12.95,31.39,0.12,0.34,43.14,100.98,2
2025-08-23 00:00:00+00:00,13.19,32.23,0.12,0.36,41.98,98.18,2
2025-08-23 01:00:00+00:00,13.58,34.07,0.12,0.37,41,95.65,2
2025-08-23 02:00:00+00:00,13.83,35.6,0.12,0.37,40.55,93.98,2
2025-08-23 03:00:00+00:00,13.74,36.44,0.11,0.36,40.84,93.84,2
2025-08-23 04:00:00+00:00,13.41,36.86,0.09,0.35,41.84,95.69,2
2025-08-23 05:00:00+00:00,13.16,37.35,0.07,0.34,42.78,98.06,2
2025-08-23 06:00:00+00:00,13.32,38.69,0.06,0.33,43.18,99.68,2
2025-08-23 07:00:00+00:00,13.98,42.18,0.06,0.34,42.79,99.79,2
2025-08-23 08:00:00+00:00,15.08,47.86,0.05,0.36,41.65,97.7,2
2025-08-23 09:00:00+00:00,16.23,54,0.05,0.38,40.2,94.43,3
2025-08-23 10:00:00+00:00,17.18,57.61,0.06,0.4,39,91.27,3
2025-08-23 11:00:00+00:00,17.73,58.4,0.06,0.41,38.26,89.13,3
2025-08-23 12:00:00+00:00,18.04,59.73,0.07,0.42,37.85,88.86,3
2025-08-23 13:00:00+00:00,18.19,64.5,0.09,0.44,37.85,90.12,3
2025-08-23 14:00:00+00:00,18.09,69.36,0.1,0.46,37.98,92.44,3
2025-08-23 15:00:00+00:00,17.95,71.58,0.1,0.47,38.14,95.37,3
2025-08-23 16:00:00+00:00,17.62,72.85,0.11,0.47,38.34,98.63,3
2025-08-23 17:00:00+00:00,17.24,72.63,0.11,0.47,38.67,101.8,3
2025-08-23 18:00:00+00:00,16.8,70.55,0.11,0.47,38.89,103.55,3
2025-08-23 19:00:00+00:00,16.27,67.57,0.11,0.46,39.07,103.72,3
2025-08-23 20:00:00+00:00,16,65.19,0.12,0.45,39.22,102.69,3
2025-08-23 21:00:00+00:00,16.42,66.78,0.12,0.46,39.4,101.3,3
2025-08-23 22:00:00+00:00,17.07,69.66,0.12,0.46,39.48,99.39,3
2025-08-23 23:00:00+00:00,17.66,72.02,0.12,0.48,39.29,97.09,3
2025-08-24 00:00:00+00:00,17.56,68.96,0.12,0.47,39.36,95.46,3
2025-08-24 01:00:00+00:00,17.34,66.61,0.12,0.47,39.47,94.38,3
2025-08-24 02:00:00+00:00,17.24,65.27,0.12,0.47,39.68,93.92,3
2025-08-24 03:00:00+00:00,17.21,64.85,0.11,0.47,40.08,93.83,3
2025-08-24 04:00:00+00:00,17.27,67.57,0.11,0.47,40.47,94.39,3
2025-08-24 05:00:00+00:00,17.58,74.41,0.09,0.49,40.84,95.06,3
2025-08-24 06:00:00+00:00,17.9,81,0.08,0.5,41.1,95.58,3
2025-08-24 07:00:00+00:00,17.98,83.78,0.07,0.51,41.02,95.43,3
2025-08-24 08:00:00+00:00,18.01,84.59,0.06,0.51,40.67,94.5,3
2025-08-24 09:00:00+00:00,18.2,85.51,0.06,0.52,40.14,92.67,3
2025-08-24 10:00:00+00:00,18.53,86.74,0.06,0.53,39.6,90.43,3
2025-08-24 11:00:00+00:00,18.9,87.81,0.06,0.54,39.17,88.24,3
2025-08-24 12:00:00+00:00,19.25,88.69,0.07,0.54,38.92,86.6,3
2025-08-24 13:00:00+00:00,19.52,89.34,0.08,0.55,38.85,86.01,3
2025-08-24 14:00:00+00:00,19.67,89.78,0.1,0.55,38.7,85.56,3
2025-08-24 15:00:00+00:00,19.85,91.03,0.11,0.55,38.49,85.37,3
2025-08-24 16:00:00+00:00,20.03,93.05,0.12,0.56,38.18,85.79,3
2025-08-24 17:00:00+00:00,20.21,94.64,0.12,0.56,38.11,87.29,3
2025-08-24 18:00:00+00:00,20.24,95.16,0.12,0.56,38.09,88.9,3
2025-08-24 19:00:00+00:00,19.93,92.17,0.12,0.55,38.08,89.77,3
2025-08-24 20:00:00+00:00,19.55,89.32,0.12,0.53,38.03,89.21,3
2025-08-24 21:00:00+00:00,19.34,87.96,0.12,0.52,37.94,87.74,3
2025-08-24 22:00:00+00:00,19.41,90.07,0.12,0.51,37.94,86.11,3
2025-08-24 23:00:00+00:00,19.61,91.93,0.12,0.51,37.84,84.37,3
2025-08-25 00:00:00+00:00,19.64,92.12,0.12,0.51,37.89,83.25,3
2025-08-25 01:00:00+00:00,19.59,89.59,0.11,0.51,38.13,82.82,3
2025-08-25 02:00:00+00:00,19.58,87.3,0.12,0.5,38.23,82.45,3
2025-08-25 03:00:00+00:00,19.54,86.56,0.11,0.49,38.37,82.39,3
2025-08-25 04:00:00+00:00,19.47,87.52,0.1,0.49,38.5,82.27,3
2025-08-25 05:00:00+00:00,19.37,88.82,0.09,0.49,38.62,81.67,3
2025-08-25 06:00:00+00:00,19.19,88.49,0.08,0.49,38.4,80.75,3
2025-08-25 07:00:00+00:00,18.98,86.59,0.07,0.48,38.05,80.23,3
2025-08-25 08:00:00+00:00,18.83,85.29,0.07,0.47,37.66,79.98,3
2025-08-25 09:00:00+00:00,18.84,85.07,0.08,0.48,37.16,79.64,3
2025-08-25 10:00:00+00:00,19.12,88.71,0.08,0.49,36.82,79.07,3
2025-08-25 11:00:00+00:00,19.48,92.31,0.08,0.51,36.36,78.03,3
2025-08-25 12:00:00+00:00,19.75,91.95,0.09,0.52,36,77.15,3
2025-08-25 13:00:00+00:00,20.09,94.05,0.11,0.53,35.74,76.83,3
2025-08-25 14:00:00+00:00,20.36,96.6,0.12,0.54,35.46,76.58,3
2025-08-25 15:00:00+00:00,20.56,97.77,0.13,0.55,35.21,76.42,3
2025-08-25 16:00:00+00:00,20.66,98,0.13,0.55,35.07,76.37,3
2025-08-25 17:00:00+00:00,20.78,98.16,0.13,0.55,34.94,76.52,3
2025-08-25 18:00:00+00:00,20.81,98.41,0.12,0.55,35.02,77.19,3
2025-08-25 19:00:00+00:00,20.67,98.59,0.12,0.53,35.24,78.92,3
2025-08-25 20:00:00+00:00,20.42,98.95,0.12,0.5,35.63,81.41,3
2025-08-25 21:00:00+00:00,20.22,98.59,0.12,0.48,35.87,83.38,3
2025-08-25 22:00:00+00:00,20.06,96.46,0.12,0.47,35.86,84.25,3
2025-08-25 23:00:00+00:00,19.83,92.74,0.12,0.46,35.78,84.59,3
2025-08-26 00:00:00+00:00,19.62,88.22,0.12,0.46,35.61,84.05,3
2025-08-26 01:00:00+00:00,19.58,87.99,0.12,0.45,35.54,83.82,3
2025-08-26 02:00:00+00:00,19.61,88.23,0.13,0.43,35.96,84.49,3
2025-08-26 03:00:00+00:00,19.56,86.41,0.13,0.4,36.65,85.6,3
2025-08-26 04:00:00+00:00,19.3,80,0.12,0.37,37.4,86.62,3
2025-08-26 05:00:00+00:00,19.08,73.64,0.11,0.34,37.81,86.98,3
2025-08-26 06:00:00+00:00,19.04,70.14,0.1,0.33,37.91,86.5,3
2025-08-26 07:00:00+00:00,19.12,69.97,0.09,0.33,37.86,85.73,3
2025-08-26 08:00:00+00:00,19.28,72.23,0.08,0.33,37.76,85.24,3
2025-08-26 09:00:00+00:00,19.42,73.98,0.07,0.34,37.53,84.63,3
2025-08-26 10:00:00+00:00,19.5,75.42,0.07,0.34,37.24,84.01,3
2025-08-26 11:00:00+00:00,19.41,76.41,0.08,0.36,36.94,82.79,3
2025-08-26 12:00:00+00:00,19.09,75.52,0.09,0.38,36.69,81.71,3
2025-08-26 13:00:00+00:00,18.54,72.63,0.1,0.39,36.64,81.58,3
2025-08-26 14:00:00+00:00,17.86,67.98,0.12,0.38,36.77,82.52,3
2025-08-26 15:00:00+00:00,17.5,64.97,0.12,0.37,36.97,83.95,3
2025-08-26 16:00:00+00:00,17.47,65.88,0.12,0.38,37.12,85.57,3
2025-08-26 17:00:00+00:00,17.73,69.09,0.11,0.38,37.44,87.58,3
2025-08-26 18:00:00+00:00,18.02,71.25,0.11,0.38,37.72,89.89,3
2025-08-26 19:00:00+00:00,18.2,72.03,0.11,0.37,37.93,92.34,3
2025-08-26 20:00:00+00:00,18.42,72.42,0.11,0.38,38.23,94.98,3
2025-08-26 21:00:00+00:00,18.55,72.85,0.12,0.38,38.42,97.62,3
2025-08-26 22:00:00+00:00,18.56,71.58,0.12,0.38,38.52,100.12,3
2025-08-26 23:00:00+00:00,18.42,69.27,0.12,0.37,38.55,102.41,3
2025-08-27 00:00:00+00:00,18.22,67.28,0.12,0.36,38.75,104.86,3
2025-08-27 01:00:00+00:00,18.02,65.87,0.12,0.34,39.4,108.47,3
2025-08-27 02:00:00+00:00,17.8,64.51,0.11,0.32,40.34,112.84,3
2025-08-27 03:00:00+00:00,17.52,62.41,0.12,0.3,41.52,117.36,3
2025-08-27 04:00:00+00:00,17.2,59.89,0.12,0.29,42.48,120.92,3
2025-08-27 05:00:00+00:00,17.19,58.43,0.1,0.28,43.07,123.1,3
2025-08-27 06:00:00+00:00,17.26,57.06,0.08,0.27,43.37,124.5,3
2025-08-27 07:00:00+00:00,17.37,56.59,0.06,0.26,43.22,124.8,3
2025-08-27 08:00:00+00:00,17.52,56.97,0.06,0.26,42.78,123.97,3
2025-08-27 09:00:00+00:00,17.7,58.3,0.06,0.26,42.09,121.89,3
2025-08-27 10:00:00+00:00,17.88,60.9,0.06,0.26,41.68,119.17,3
2025-08-27 11:00:00+00:00,18.06,64.59,0.06,0.27,41.27,114.79,3
2025-08-27 12:00:00+00:00,18.21,68.83,0.07,0.27,40.95,109.89,3
2025-08-27 13:00:00+00:00,18.18,72.23,0.09,0.28,40.68,105.47,3
2025-08-27 14:00:00+00:00,17.95,74.03,0.1,0.28,40.34,101.52,3
2025-08-27 15:00:00+00:00,17.78,75.46,0.1,0.29,39.86,97.67,3
2025-08-27 16:00:00+00:00,17.58,76.65,0.1,0.3,39.56,95.32,3
2025-08-27 17:00:00+00:00,17.5,78.5,0.1,0.3,39.7,94.85,3
2025-08-27 18:00:00+00:00,17.47,79.74,0.1,0.31,39.99,94.75,3
2025-08-27 19:00:00+00:00,17.26,78.35,0.1,0.31,40.07,94.39,3
2025-08-27 20:00:00+00:00,16.82,72.89,0.1,0.31,40.07,93.74,3
2025-08-27 21:00:00+00:00,16.37,68.23,0.1,0.31,39.94,92.94,3
2025-08-27 22:00:00+00:00,15.92,65.34,0.1,0.31,40.01,92.9,3
2025-08-27 23:00:00+00:00,15.44,63.36,0.1,0.3,40.5,94.13,3
2025-08-28 00:00:00+00:00,15.01,61.87,0.09,0.29,41.36,96.43,3
2025-08-28 01:00:00+00:00,14.71,61.59,0.09,0.27,42.37,99.32,3
2025-08-28 02:00:00+00:00,14.74,62.45,0.09,0.26,43.19,101.67,3
2025-08-28 03:00:00+00:00,14.84,63.1,0.09,0.24,44.02,103.67,3
2025-08-28 04:00:00+00:00,14.9,63.22,0.08,0.22,44.66,105.13,3
2025-08-28 05:00:00+00:00,15.08,63.84,0.06,0.21,44.85,106.05,3
2025-08-28 06:00:00+00:00,15.22,64.04,0.05,0.19,44.59,106.65,3
2025-08-28 07:00:00+00:00,15.24,63.53,0.04,0.18,43.94,107.23,3
2025-08-28 08:00:00+00:00,15.13,62.13,0.04,0.17,43.07,107.95,3
2025-08-28 09:00:00+00:00,14.93,59.98,0.04,0.16,42.2,108.66,3
2025-08-28 10:00:00+00:00,14.69,57.28,0.04,0.16,41.65,110.08,3
2025-08-28 11:00:00+00:00,14.29,53.8,0.04,0.16,41.21,111.41,3
2025-08-28 12:00:00+00:00,13.84,50.13,0.05,0.17,41.05,112.62,3
2025-08-28 13:00:00+00:00,13.43,46.79,0.07,0.18,41.2,113.76,2
2025-08-28 14:00:00+00:00,13.08,43.84,0.09,0.19,41.35,113.87,2
2025-08-28 15:00:00+00:00,13.02,42.08,0.09,0.21,41.42,112.65,2
2025-08-28 16:00:00+00:00,13.28,41.64,0.1,0.22,41.39,110.7,2
2025-08-28 17:00:00+00:00,13.82,42.55,0.1,0.23,41.62,108.73,2
2025-08-28 18:00:00+00:00,14.49,44.32,0.1,0.25,42.08,107.42,2
2025-08-28 19:00:00+00:00,14.94,45.61,0.1,0.26,43.02,107.36,2
2025-08-28 20:00:00+00:00,15.19,46.07,0.09,0.27,44.09,108.06,2
2025-08-28 21:00:00+00:00,15.47,46.67,0.09,0.27,44.91,108.93,2
2025-08-28 22:00:00+00:00,15.53,46.79,0.09,0.26,45.71,109.88,2
2025-08-28 23:00:00+00:00,15.37,46.47,0.09,0.26,46.61,111.29,2
2025-08-29 00:00:00+00:00,15.11,46.14,0.08,0.25,47.35,112.55,2
2025-08-29 01:00:00+00:00,14.91,46.05,0.08,0.25,47.79,113.59,2
2025-08-29 02:00:00+00:00,14.8,46.16,0.08,0.25,47.88,114.82,2
2025-08-29 03:00:00+00:00,14.59,45.1,0.09,0.24,47.88,116.17,2
2025-08-29 04:00:00+00:00,14.23,43.53,0.09,0.23,47.84,117.47,2
2025-08-29 05:00:00+00:00,13.83,42.32,0.07,0.22,48.02,119.36,2
2025-08-29 06:00:00+00:00,13.4,41.17,0.06,0.21,48.25,121.51,2
2025-08-29 07:00:00+00:00,12.99,40.2,0.05,0.2,48.19,123.85,2
2025-08-29 08:00:00+00:00,12.66,39.49,0.04,0.19,47.85,126.04,2
2025-08-29 09:00:00+00:00,12.44,38.95,0.04,0.18,47.42,127.88,2
2025-08-29 10:00:00+00:00,12.41,38.98,0.05,0.17,47.23,129.83,2
2025-08-29 11:00:00+00:00,12.65,40.12,0.05,0.18,47.26,131.11,2
2025-08-29 12:00:00+00:00,13.39,43.3,0.06,0.19,47.34,131.31,2
2025-08-29 13:00:00+00:00,14.75,49.21,0.08,0.21,47.28,130.28,2
2025-08-29 14:00:00+00:00,16.56,57.29,0.1,0.23,46.8,127.55,3
2025-08-29 15:00:00+00:00,18.49,66.28,0.1,0.25,46.21,123.52,3
2025-08-29 16:00:00+00:00,19.89,73.36,0.1,0.26,45.76,118.88,3
2025-08-29 17:00:00+00:00,20.59,77.53,0.1,0.26,45.82,114.87,3
2025-08-29 18:00:00+00:00,20.97,80.21,0.1,0.26,46.09,111.63,3
2025-08-29 19:00:00+00:00,21.2,81.86,0.1,0.25,46.28,109.17,3
2025-08-29 20:00:00+00:00,21.44,83.44,0.09,0.25,46.49,107.79,3
2025-08-29 21:00:00+00:00,21.77,85.37,0.09,0.24,46.45,107.3,3
2025-08-29 22:00:00+00:00,22.16,87.63,0.09,0.23,46.4,107.37,3
2025-08-29 23:00:00+00:00,22.5,89.68,0.09,0.23,46.37,107.7,3
2025-08-30 00:00:00+00:00,22.72,91.21,0.09,0.22,46.6,108.61,3
2025-08-30 01:00:00+00:00,22.96,92.33,0.09,0.21,46.86,109.77,3
2025-08-30 02:00:00+00:00,23.17,93.36,0.09,0.2,47.19,111.29,3
2025-08-30 03:00:00+00:00,23.42,94.35,0.09,0.19,47.57,113.28,3
2025-08-30 04:00:00+00:00,23.6,94.73,0.08,0.19,47.84,115.29,3
2025-08-30 05:00:00+00:00,23.79,95,0.07,0.18,48.03,117.73,3
2025-08-30 06:00:00+00:00,24.12,95.65,0.06,0.18,47.99,120.38,3
2025-08-30 07:00:00+00:00,24.4,96.07,0.05,0.18,47.67,123.54,3
2025-08-30 08:00:00+00:00,24.6,96.17,0.04,0.18,47.17,126.78,3
2025-08-30 09:00:00+00:00,24.66,95.9,0.04,0.18,46.59,129.67,3
2025-08-30 10:00:00+00:00,24.76,95.99,0.04,0.18,46.35,132.56,3
2025-08-30 11:00:00+00:00,24.87,96.22,0.05,0.19,46.05,133.58,3
2025-08-30 12:00:00+00:00,25.08,97.45,0.06,0.21,45.65,132.74,3
2025-08-30 13:00:00+00:00,25.36,99.56,0.08,0.23,45.19,129.59,3
2025-08-30 14:00:00+00:00,25.5,101.69,0.1,0.24,44.5,124.42,4
2025-08-30 15:00:00+00:00,25.47,103.45,0.1,0.25,43.76,118.41,4
2025-08-30 16:00:00+00:00,25.2,103.95,0.1,0.26,43.03,112.25,4
2025-08-30 17:00:00+00:00,24.67,103.26,0.1,0.27,42.55,106.5,4
2025-08-30 18:00:00+00:00,23.97,101.73,0.1,0.28,42.07,101.22,4
2025-08-30 19:00:00+00:00,23.16,99.62,0.1,0.29,41.65,96.89,3
2025-08-30 20:00:00+00:00,22.35,97.28,0.1,0.3,41.45,94.31,3
2025-08-30 21:00:00+00:00,21.77,95.71,0.1,0.31,41.39,93.24,3
2025-08-30 22:00:00+00:00,21.48,95.02,0.09,0.31,41.52,93.43,3
2025-08-30 23:00:00+00:00,21.2,92.07,0.09,0.31,41.77,94.55,3
2025-08-31 00:00:00+00:00,20.85,88.25,0.09,0.3,42.1,95.88,3
2025-08-31 01:00:00+00:00,20.32,85.2,0.09,0.28,42.56,97.44,3
2025-08-31 02:00:00+00:00,19.44,80.24,0.09,0.27,43.22,99.18,3
2025-08-31 03:00:00+00:00,18.43,73.81,0.09,0.26,43.78,100.49,3
2025-08-31 04:00:00+00:00,17.59,67.84,0.08,0.25,43.96,101.15,3
2025-08-31 05:00:00+00:00,17.14,63.72,0.07,0.26,43.68,101.1,3
2025-08-31 06:00:00+00:00,16.97,61,0.06,0.26,43.06,100.58,3
2025-08-31 07:00:00+00:00,17.01,59.95,0.05,0.27,42.19,99.41,3
2025-08-31 08:00:00+00:00,17.3,61.37,0.05,0.28,41.14,97.73,3
2025-08-31 09:00:00+00:00,17.68,64.31,0.05,0.3,40.17,95.88,3
2025-08-31 10:00:00+00:00,17.97,67.21,0.05,0.31,39.51,94.07,3
2025-08-31 11:00:00+00:00,17.92,68.75,0.06,0.33,38.98,91.87,3
2025-08-31 12:00:00+00:00,17.62,68.82,0.07,0.34,38.41,89.61,3
2025-08-31 13:00:00+00:00,17.21,68.11,0.09,0.35,37.92,87.75,3
2025-08-31 14:00:00+00:00,16.82,67.65,0.1,0.37,37.31,85.95,3
2025-08-31 15:00:00+00:00,16.56,68.14,0.11,0.39,36.78,84.23,3
2025-08-31 16:00:00+00:00,16.33,68.41,0.11,0.4,36.67,83.7,3
2025-08-31 17:00:00+00:00,16.17,69.11,0.1,0.41,37.05,84.36,3
2025-08-31 18:00:00+00:00,16.19,69.89,0.1,0.42,37.61,85.57,3
2025-08-31 19:00:00+00:00,16.37,69.79,0.1,0.43,38.14,86.44,3
2025-08-31 20:00:00+00:00,16.66,68.78,0.1,0.42,38.71,87.22,3
2025-08-31 21:00:00+00:00,16.97,67.73,0.1,0.41,39.37,88.21,3
2025-08-31 22:00:00+00:00,17.14,67.16,0.1,0.4,40.16,89.76,3
2025-08-31 23:00:00+00:00,17.13,66.27,0.1,0.39,40.9,91.14,3
2025-09-01 00:00:00+00:00,17.31,67.16,0.1,0.38,41.37,91.87,3
2025-09-01 01:00:00+00:00,17.68,69.4,0.1,0.42,41.74,92.03,3
2025-09-01 02:00:00+00:00,17.97,71.05,0.1,0.45,42.21,92.01,3
2025-09-01 03:00:00+00:00,18.09,71.65,0.1,0.46,42.84,91.82,3
