readable_timestamp,unix_timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-08-29 18:00:00,1756472400,2,130.28,0,0.08,47.28,0.21,14.75,49.21,0
2025-08-29 19:00:00,1756476000,3,127.55,0,0.1,46.8,0.23,16.56,57.29,0
2025-08-29 20:00:00,1756479600,3,123.52,0,0.1,46.21,0.25,18.49,66.28,0
2025-08-29 21:00:00,1756483200,3,118.88,0,0.1,45.76,0.26,19.89,73.36,0
2025-08-29 22:00:00,1756486800,3,114.87,0,0.1,45.82,0.26,20.59,77.53,0
2025-08-29 23:00:00,1756490400,3,111.63,0,0.1,46.09,0.26,20.97,80.21,0
2025-08-30 00:00:00,1756494000,3,109.17,0,0.1,46.28,0.25,21.2,81.86,0
2025-08-30 01:00:00,1756497600,3,107.79,0,0.09,46.49,0.25,21.44,83.44,0
2025-08-30 02:00:00,1756501200,3,107.3,0,0.09,46.45,0.24,21.77,85.37,0
2025-08-30 03:00:00,1756504800,3,107.37,0,0.09,46.4,0.23,22.16,87.63,0
2025-08-30 04:00:00,1756508400,3,107.7,0,0.09,46.37,0.23,22.5,89.68,0
2025-08-30 05:00:00,1756512000,3,108.61,0,0.09,46.6,0.22,22.72,91.21,0
2025-08-30 06:00:00,1756515600,3,109.77,0,0.09,46.86,0.21,22.96,92.33,0
2025-08-30 07:00:00,1756519200,3,111.29,0,0.09,47.19,0.2,23.17,93.36,0
2025-08-30 08:00:00,1756522800,3,113.28,0,0.09,47.57,0.19,23.42,94.35,0
2025-08-30 09:00:00,1756526400,3,115.29,0.01,0.08,47.84,0.19,23.6,94.73,0
2025-08-30 10:00:00,1756530000,3,117.73,0.01,0.07,48.03,0.18,23.79,95,0
2025-08-30 11:00:00,1756533600,3,120.38,0.01,0.06,47.99,0.18,24.12,95.65,0
2025-08-30 12:00:00,1756537200,3,123.54,0.01,0.05,47.67,0.18,24.4,96.07,0
2025-08-30 13:00:00,1756540800,3,126.78,0.01,0.04,47.17,0.18,24.6,96.17,0
2025-08-30 14:00:00,1756544400,3,129.67,0.01,0.04,46.59,0.18,24.66,95.9,0
2025-08-30 15:00:00,1756548000,3,132.56,0.01,0.04,46.35,0.18,24.76,95.99,0
2025-08-30 16:00:00,1756551600,3,133.58,0.01,0.05,46.05,0.19,24.87,96.22,0
2025-08-30 17:00:00,1756555200,3,132.74,0.01,0.06,45.65,0.21,25.08,97.45,0
2025-08-30 18:00:00,1756558800,3,129.59,0,0.08,45.19,0.23,25.36,99.56,0
2025-08-30 19:00:00,1756562400,4,124.42,0,0.1,44.5,0.24,25.5,101.69,0
2025-08-30 20:00:00,1756566000,4,118.41,0,0.1,43.76,0.25,25.47,103.45,0
2025-08-30 21:00:00,1756569600,4,112.25,0,0.1,43.03,0.26,25.2,103.95,0
2025-08-30 22:00:00,1756573200,4,106.5,0,0.1,42.55,0.27,24.67,103.26,0
2025-08-30 23:00:00,1756576800,4,101.22,0,0.1,42.07,0.28,23.97,101.73,0
2025-08-31 00:00:00,1756580400,3,96.89,0,0.1,41.65,0.29,23.16,99.62,0
2025-08-31 01:00:00,1756584000,3,94.31,0,0.1,41.45,0.3,22.35,97.28,0
2025-08-31 02:00:00,1756587600,3,93.24,0,0.1,41.39,0.31,21.77,95.71,0
2025-08-31 03:00:00,1756591200,3,93.43,0,0.09,41.52,0.31,21.48,95.02,0
2025-08-31 04:00:00,1756594800,3,94.55,0,0.09,41.77,0.31,21.2,92.07,0
2025-08-31 05:00:00,1756598400,3,95.88,0,0.09,42.1,0.3,20.85,88.25,0
2025-08-31 06:00:00,1756602000,3,97.44,0,0.09,42.56,0.28,20.32,85.2,0
2025-08-31 07:00:00,1756605600,3,99.18,0,0.09,43.22,0.27,19.44,80.24,0
2025-08-31 08:00:00,1756609200,3,100.49,0,0.09,43.78,0.26,18.43,73.81,0
2025-08-31 09:00:00,1756612800,3,101.15,0.01,0.08,43.96,0.25,17.59,67.84,0
2025-08-31 10:00:00,1756616400,3,101.1,0.01,0.07,43.68,0.26,17.14,63.72,0
2025-08-31 11:00:00,1756620000,3,100.58,0.01,0.06,43.06,0.26,16.97,61,0
2025-08-31 12:00:00,1756623600,3,99.41,0.01,0.05,42.19,0.27,17.01,59.95,0
2025-08-31 13:00:00,1756627200,3,97.73,0.01,0.05,41.14,0.28,17.3,61.37,0
2025-08-31 14:00:00,1756630800,3,95.88,0.01,0.05,40.17,0.3,17.68,64.31,0
2025-08-31 15:00:00,1756634400,3,94.07,0.01,0.05,39.51,0.31,17.97,67.21,0
2025-08-31 16:00:00,1756638000,3,91.87,0.01,0.06,38.98,0.33,17.92,68.75,0
2025-08-31 17:00:00,1756641600,3,89.61,0.01,0.07,38.41,0.34,17.62,68.82,0
2025-08-31 18:00:00,1756645200,3,87.75,0,0.09,37.92,0.35,17.21,68.11,0
2025-08-31 19:00:00,1756648800,3,85.95,0,0.1,37.31,0.37,16.82,67.65,0
2025-08-31 20:00:00,1756652400,3,84.23,0,0.11,36.78,0.39,16.56,68.14,0
2025-08-31 21:00:00,1756656000,3,83.7,0,0.11,36.67,0.4,16.33,68.41,0
2025-08-31 22:00:00,1756659600,3,84.36,0,0.1,37.05,0.41,16.17,69.11,0
2025-08-31 23:00:00,1756663200,3,85.57,0,0.1,37.61,0.42,16.19,69.89,0
2025-09-01 00:00:00,1756666800,3,86.44,0,0.1,38.14,0.43,16.37,69.79,0
2025-09-01 01:00:00,1756670400,3,87.22,0,0.1,38.71,0.42,16.66,68.78,0
2025-09-01 02:00:00,1756674000,3,88.21,0,0.1,39.37,0.41,16.97,67.73,0
2025-09-01 03:00:00,1756677600,3,89.76,0,0.1,40.16,0.4,17.14,67.16,0
2025-09-01 04:00:00,1756681200,3,91.14,0,0.1,40.9,0.39,17.13,66.27,0
2025-09-01 05:00:00,1756684800,3,91.87,0,0.1,41.37,0.38,17.31,67.16,0
2025-09-01 06:00:00,1756688400,3,92.03,0,0.1,41.74,0.42,17.68,69.4,0
2025-09-01 07:00:00,1756692000,3,92.01,0,0.1,42.21,0.45,17.97,71.05,0
2025-09-01 08:00:00,1756695600,3,91.82,0,0.1,42.84,0.46,18.09,71.65,0
2025-09-01 09:00:00,1756699200,3,91.26,0.01,0.09,43.6,0.47,18.07,71.99,0
2025-09-01 10:00:00,1756702800,3,90.73,0.01,0.07,44.44,0.48,18.19,73.04,0
2025-09-01 11:00:00,1756706400,3,90.19,0.01,0.06,44.96,0.49,18.38,73.72,0
2025-09-01 12:00:00,1756710000,3,89.89,0.01,0.06,45.39,0.49,18.3,72.64,0
2025-09-01 13:00:00,1756713600,3,90.23,0.01,0.05,45.7,0.49,17.86,70.16,0
2025-09-01 14:00:00,1756717200,3,91.15,0.01,0.05,46.09,0.49,17.28,67.65,0
2025-09-01 15:00:00,1756720800,3,92.79,0.01,0.05,46.74,0.5,16.85,66.29,0
2025-09-01 16:00:00,1756724400,3,93.95,0.01,0.05,47.33,0.51,16.59,66.41,0
2025-09-01 17:00:00,1756728000,3,94.36,0.01,0.06,47.6,0.54,16.64,68.17,0
2025-09-01 18:00:00,1756731600,3,94.41,0,0.07,47.6,0.58,16.97,70.25,0
2025-09-01 19:00:00,1756735200,3,94.61,0,0.09,47.49,0.6,17.31,71.57,0
2025-09-01 20:00:00,1756738800,3,95.12,0,0.09,47.7,0.62,17.57,72.18,0
2025-09-01 21:00:00,1756742400,3,96.13,0,0.09,48.04,0.63,17.79,73.09,0
2025-09-01 22:00:00,1756746000,3,97.48,0,0.09,48.7,0.64,18.11,74.3,0
2025-09-01 23:00:00,1756749600,3,98.75,0,0.09,49.47,0.65,18.58,76.34,0
2025-09-02 00:00:00,1756753200,3,99.26,0,0.09,50.02,0.66,19.11,78.25,0
2025-09-02 01:00:00,1756756800,3,99.43,0,0.09,50.25,0.66,19.84,81.84,0
2025-09-02 02:00:00,1756760400,3,98.79,0,0.09,50.01,0.68,20.64,86.83,0
2025-09-02 03:00:00,1756764000,3,97.64,0,0.09,49.34,0.69,21.19,90.38,0
2025-09-02 04:00:00,1756767600,3,95.77,0,0.1,48.44,0.69,21.2,90.79,0
2025-09-02 05:00:00,1756771200,3,93.69,0,0.1,47.46,0.67,20.7,88.44,0
2025-09-02 06:00:00,1756774800,3,91.66,0,0.1,46.58,0.66,19.83,85.05,0
2025-09-02 07:00:00,1756778400,3,89.96,0,0.1,45.91,0.63,18.89,81.19,0
2025-09-02 08:00:00,1756782000,3,88.4,0,0.1,45.3,0.61,18.02,77.31,0
2025-09-02 09:00:00,1756785600,3,87.08,0.01,0.09,44.99,0.58,17.37,74.23,0
2025-09-02 10:00:00,1756789200,3,85.95,0.01,0.07,44.7,0.57,17.03,72.61,0
2025-09-02 11:00:00,1756792800,3,84.72,0.01,0.06,44.2,0.56,16.86,71.69,0
2025-09-02 12:00:00,1756796400,3,83.56,0.01,0.06,43.53,0.56,16.73,71.13,0
2025-09-02 13:00:00,1756800000,3,82.68,0.01,0.05,43,0.55,16.59,70.38,0
2025-09-02 14:00:00,1756803600,3,82.16,0.01,0.05,42.72,0.54,16.54,70.6,0
2025-09-02 15:00:00,1756807200,3,82.08,0.01,0.05,42.74,0.53,16.65,71.22,0
2025-09-02 16:00:00,1756810800,3,81.69,0.01,0.05,42.87,0.53,16.81,71.86,0
2025-09-02 17:00:00,1756814400,3,81.33,0.01,0.06,42.98,0.54,17,72.98,0
2025-09-02 18:00:00,1756818000,3,81.41,0,0.08,43.3,0.55,17.14,73.66,0
2025-09-02 19:00:00,1756821600,3,81.54,0,0.09,43.64,0.56,17.2,73.51,0
2025-09-02 20:00:00,1756825200,3,82.01,0,0.09,44.01,0.57,17.24,73.05,0
2025-09-02 21:00:00,1756828800,3,82.55,0,0.09,44.42,0.57,17.25,72.1,0
2025-09-02 22:00:00,1756832400,3,83.39,0,0.09,44.88,0.57,17.25,71.42,0
2025-09-02 23:00:00,1756836000,3,84.33,0,0.09,45.38,0.57,17.31,71.77,0
2025-09-03 00:00:00,1756839600,3,84.83,0,0.09,45.44,0.56,17.4,72.25,0
2025-09-03 01:00:00,1756843200,3,85,0,0.09,45.45,0.55,17.51,72.74,0
2025-09-03 02:00:00,1756846800,3,84.96,0,0.09,45.27,0.54,17.64,73.28,0
2025-09-03 03:00:00,1756850400,3,84.74,0,0.09,45.03,0.52,17.74,73.61,0
2025-09-03 04:00:00,1756854000,3,84.64,0,0.09,44.93,0.51,17.84,74.02,0
2025-09-03 05:00:00,1756857600,3,84.73,0,0.09,44.97,0.49,17.93,74.11,0
2025-09-03 06:00:00,1756861200,3,85.02,0,0.08,45.23,0.47,17.96,73.88,0
2025-09-03 07:00:00,1756864800,3,85.45,0,0.09,45.64,0.44,17.93,73.08,0
2025-09-03 08:00:00,1756868400,3,85.79,0,0.09,46.12,0.41,17.83,71.77,0
2025-09-03 09:00:00,1756872000,3,86.11,0.01,0.07,46.49,0.39,17.67,69.87,0
2025-09-03 10:00:00,1756875600,3,86.29,0.01,0.06,46.61,0.36,17.55,68.02,0
2025-09-03 11:00:00,1756879200,3,86.36,0.01,0.06,46.47,0.35,17.49,66.47,0
2025-09-03 12:00:00,1756882800,3,86.05,0.01,0.05,45.99,0.33,17.42,65.03,0
2025-09-03 13:00:00,1756886400,3,85.72,0.01,0.05,45.29,0.33,17.38,64.25,0
2025-09-03 14:00:00,1756890000,3,85.43,0.01,0.05,44.48,0.33,17.38,64.42,0
2025-09-03 15:00:00,1756893600,3,85.33,0.01,0.05,43.82,0.34,17.59,66.38,0
2025-09-03 16:00:00,1756897200,3,85.17,0.01,0.05,43.21,0.35,17.84,69.56,0
2025-09-03 17:00:00,1756900800,3,85.2,0.01,0.06,43.1,0.36,17.97,72.27,0
2025-09-03 18:00:00,1756904400,3,85.75,0,0.07,43.5,0.37,17.91,73.47,0
2025-09-03 19:00:00,1756908000,3,86.33,0,0.08,43.99,0.36,17.68,73.45,0
2025-09-03 20:00:00,1756911600,3,86.7,0,0.08,44.49,0.36,17.36,72.46,0
2025-09-03 21:00:00,1756915200,3,86.82,0,0.08,44.73,0.36,16.94,71.23,0
2025-09-03 22:00:00,1756918800,3,86.9,0,0.08,44.9,0.38,16.61,70.21,0
2025-09-03 23:00:00,1756922400,3,87.01,0,0.08,45.02,0.39,16.33,68.93,0
2025-09-04 00:00:00,1756926000,3,87.22,0,0.08,45.2,0.41,16,66.48,0
2025-09-04 01:00:00,1756929600,3,87.67,0,0.08,45.56,0.4,15.78,64.45,0
2025-09-04 02:00:00,1756933200,3,88.28,0,0.08,45.96,0.39,15.69,63.61,0
2025-09-04 03:00:00,1756936800,3,88.7,0,0.07,46.29,0.39,15.77,63.98,0
2025-09-04 04:00:00,1756940400,3,88.97,0,0.07,46.54,0.39,16.05,65.29,0
2025-09-04 05:00:00,1756944000,3,89.33,0,0.07,46.69,0.39,16.44,67.03,0
2025-09-04 06:00:00,1756947600,3,89.74,0,0.07,46.68,0.4,16.83,67.16,0
2025-09-04 07:00:00,1756951200,3,89.96,0,0.08,46.63,0.41,17.15,65.83,0
2025-09-04 08:00:00,1756954800,3,90.33,0,0.08,46.8,0.42,17.3,63.79,0
2025-09-04 09:00:00,1756958400,3,90.5,0.01,0.07,46.95,0.42,17.35,62.9,0
2025-09-04 10:00:00,1756962000,3,90.68,0.01,0.06,47.03,0.39,17.35,63.37,0
2025-09-04 11:00:00,1756965600,3,90.66,0.01,0.05,47.03,0.36,17.32,64.1,0
2025-09-04 12:00:00,1756969200,3,90.82,0.01,0.04,47.09,0.32,17.09,64.37,0
2025-09-04 13:00:00,1756972800,3,91.1,0.01,0.04,46.71,0.3,16.74,63.87,0
2025-09-04 14:00:00,1756976400,3,91.4,0.01,0.03,46.31,0.28,16.42,63.23,0
2025-09-04 15:00:00,1756980000,3,91.95,0.01,0.03,46.25,0.26,16.11,62.65,0
2025-09-04 16:00:00,1756983600,3,92.22,0.01,0.04,46.35,0.25,15.78,62.01,0
2025-09-04 17:00:00,1756987200,3,92.32,0.01,0.04,46.6,0.26,15.49,61.49,0
2025-09-04 18:00:00,1756990800,3,92.39,0,0.06,46.87,0.27,15.35,61.59,0
2025-09-04 19:00:00,1756994400,3,91.96,0,0.07,46.96,0.28,15.33,61.87,0
2025-09-04 20:00:00,1756998000,3,91.51,0,0.07,47.03,0.3,15.38,62.16,0
2025-09-04 21:00:00,1757001600,3,90.91,0,0.07,47.19,0.31,15.4,62.07,0
2025-09-04 22:00:00,1757005200,3,90.36,0,0.07,47.44,0.32,15.36,61.64,0
2025-09-04 23:00:00,1757008800,3,89.93,0,0.07,47.71,0.33,15.26,61.06,0
2025-09-05 00:00:00,1757012400,3,89.53,0,0.07,48.09,0.34,15.12,60.54,0
2025-09-05 01:00:00,1757016000,3,89.3,0,0.07,48.74,0.34,15,60.56,0
2025-09-05 02:00:00,1757019600,3,89.24,0,0.07,49.36,0.34,15.07,61.5,0
2025-09-05 03:00:00,1757023200,3,89.13,0,0.06,49.89,0.34,15.28,62.96,0
2025-09-05 04:00:00,1757026800,3,89,0,0.06,50.06,0.34,15.42,64.1,0
2025-09-05 05:00:00,1757030400,3,88.99,0,0.06,50.18,0.35,15.57,65.26,0
2025-09-05 06:00:00,1757034000,3,88.9,0,0.06,50.32,0.35,15.79,66.52,0
2025-09-05 07:00:00,1757037600,3,88.89,0,0.06,50.25,0.36,16.09,67.91,0
2025-09-05 08:00:00,1757041200,3,89.17,0,0.07,49.97,0.36,16.43,69.21,0
2025-09-05 09:00:00,1757044800,3,89.13,0.01,0.06,49.58,0.36,16.7,70.01,0
2025-09-05 10:00:00,1757048400,3,89.23,0.01,0.05,49.09,0.36,16.89,70.34,0
2025-09-05 11:00:00,1757052000,3,89.23,0.01,0.04,48.5,0.35,16.93,69.87,0
2025-09-05 12:00:00,1757055600,3,89.35,0.01,0.04,47.72,0.33,16.73,68.26,0
2025-09-05 13:00:00,1757059200,3,89.64,0.01,0.03,47,0.33,16.34,65.79,0
2025-09-05 14:00:00,1757062800,3,90.08,0.01,0.03,46.43,0.33,15.8,62.93,0
2025-09-05 15:00:00,1757066400,3,90.93,0.01,0.03,46.34,0.34,15.18,59.91,0
2025-09-05 16:00:00,1757070000,3,91.73,0.01,0.04,46.56,0.35,14.42,56.74,0
2025-09-05 17:00:00,1757073600,3,92.52,0,0.04,46.9,0.36,13.72,54.11,0
2025-09-05 18:00:00,1757077200,3,93.45,0,0.05,47.22,0.39,13.34,52.72,0
2025-09-05 19:00:00,1757080800,3,94.23,0,0.07,47.4,0.41,13.23,52.42,0
2025-09-05 20:00:00,1757084400,3,94.9,0,0.07,47.71,0.43,13.3,52.66,0
2025-09-05 21:00:00,1757088000,3,95.25,0,0.07,48.14,0.44,13.44,53.07,0
2025-09-05 22:00:00,1757091600,3,95.73,0,0.07,48.72,0.46,13.81,54.07,0
2025-09-05 23:00:00,1757095200,3,95.94,0,0.08,48.91,0.48,14.43,55.88,0
2025-09-06 00:00:00,1757098800,3,95.66,0,0.08,48.61,0.51,15.17,58.08,0
2025-09-06 01:00:00,1757102400,3,94.68,0,0.09,47.99,0.53,15.85,60.19,0
2025-09-06 02:00:00,1757106000,3,93.65,0,0.09,47.22,0.54,16.36,61.65,0
2025-09-06 03:00:00,1757109600,3,92.63,0,0.09,47.07,0.54,16.43,61.51,0
2025-09-06 04:00:00,1757113200,3,92.05,0,0.08,47.3,0.52,16.17,60.1,0
2025-09-06 05:00:00,1757116800,3,91.24,0,0.08,47.04,0.51,15.9,58.92,0
2025-09-06 06:00:00,1757120400,3,90.26,0,0.08,46.56,0.5,15.67,58.01,0
2025-09-06 07:00:00,1757124000,3,89.33,0,0.08,46.3,0.49,15.44,57.22,0
2025-09-06 08:00:00,1757127600,3,88.77,0,0.08,46.37,0.48,15.23,56.58,0
2025-09-06 09:00:00,1757131200,3,88.44,0.01,0.07,46.71,0.46,15.06,56,0
2025-09-06 10:00:00,1757134800,3,88.33,0.01,0.06,46.71,0.45,14.96,55.41,0
2025-09-06 11:00:00,1757138400,3,88.13,0.01,0.05,46.48,0.43,14.83,54.52,0
2025-09-06 12:00:00,1757142000,3,88.22,0.01,0.05,45.96,0.41,14.55,53.02,0
2025-09-06 13:00:00,1757145600,3,88.06,0.01,0.04,45.26,0.4,14.25,51.41,0
2025-09-06 14:00:00,1757149200,3,88.02,0.01,0.04,44.44,0.39,14.02,50.09,0
2025-09-06 15:00:00,1757152800,2,88.35,0.01,0.04,44.06,0.39,13.83,48.88,0
2025-09-06 16:00:00,1757156400,2,89.26,0.01,0.04,44.37,0.39,13.6,47.64,0
2025-09-06 17:00:00,1757160000,2,90.29,0.01,0.05,44.82,0.4,13.48,46.88,0
2025-09-06 18:00:00,1757163600,2,92.15,0,0.06,45.68,0.41,13.42,46.63,0
2025-09-06 19:00:00,1757167200,2,94.36,0,0.07,46.85,0.42,13.32,46.6,0
2025-09-06 20:00:00,1757170800,2,96.75,0,0.07,48.23,0.43,13.29,47.18,0
2025-09-06 21:00:00,1757174400,2,98.53,0,0.07,49.35,0.45,13.5,48.59,0
2025-09-06 22:00:00,1757178000,3,99.68,0,0.07,49.93,0.48,14.05,51.11,0
2025-09-06 23:00:00,1757181600,3,100.42,0,0.08,49.98,0.51,14.9,54.39,0
2025-09-07 00:00:00,1757185200,3,100.27,0,0.08,49.63,0.53,15.79,57.73,0
2025-09-07 01:00:00,1757188800,3,99.77,0,0.08,48.99,0.56,16.51,60.59,0
2025-09-07 02:00:00,1757192400,3,98.86,0,0.08,48.08,0.58,16.91,62.55,0
2025-09-07 03:00:00,1757196000,3,97.87,0,0.08,47.38,0.59,17.04,63.88,0
2025-09-07 04:00:00,1757199600,3,96.77,0,0.08,47.21,0.6,17.01,64.59,0
2025-09-07 05:00:00,1757203200,3,95.75,0,0.08,47.3,0.6,17.03,65.46,0
2025-09-07 06:00:00,1757206800,3,95.17,0,0.08,48,0.59,17.18,66.61,0
2025-09-07 07:00:00,1757210400,3,94.76,0,0.08,49.22,0.57,17.31,67.84,0
2025-09-07 08:00:00,1757214000,3,94.59,0,0.08,50.94,0.54,17.44,69.37,0
2025-09-07 09:00:00,1757217600,3,94.58,0,0.08,52.67,0.53,17.66,71.19,0
2025-09-07 10:00:00,1757221200,3,94.17,0.01,0.06,53.01,0.53,17.91,73.01,0
2025-09-07 11:00:00,1757224800,3,93.5,0.01,0.05,52.3,0.54,17.92,73.78,0
2025-09-07 12:00:00,1757228400,3,92.42,0.01,0.05,50.86,0.54,17.54,72.93,0
2025-09-07 13:00:00,1757232000,3,90.97,0.01,0.05,48.83,0.56,17.3,72.94,0
2025-09-07 14:00:00,1757235600,3,89.23,0.01,0.05,46.49,0.58,17.54,74.91,0
2025-09-07 15:00:00,1757239200,3,88.13,0.01,0.05,44.7,0.6,17.95,77.68,0
2025-09-07 16:00:00,1757242800,3,87.83,0.01,0.06,43.84,0.61,18.37,80.56,0
2025-09-07 17:00:00,1757246400,3,88.11,0,0.07,44.02,0.61,18.77,83.2,0
2025-09-07 18:00:00,1757250000,3,89.05,0,0.09,44.96,0.6,19.16,85.47,0
2025-09-07 19:00:00,1757253600,3,89.51,0,0.1,45.73,0.6,19.35,86.53,0
2025-09-07 20:00:00,1757257200,3,89.62,0,0.1,46.23,0.6,19.34,86.41,0
2025-09-07 21:00:00,1757260800,3,89.45,0,0.09,46.41,0.6,19.2,85.35,0
2025-09-07 22:00:00,1757264400,3,89.05,0,0.09,46.34,0.61,19.06,84.23,0
2025-09-07 23:00:00,1757268000,3,88.5,0,0.09,46.19,0.63,18.96,83.2,0
2025-09-08 00:00:00,1757271600,3,87.82,0,0.09,46.23,0.63,18.81,81.89,0
2025-09-08 01:00:00,1757275200,3,87.5,0,0.09,46.75,0.62,18.57,80.14,0
2025-09-08 02:00:00,1757278800,3,87.07,0,0.09,47.5,0.6,18.46,79.25,0
2025-09-08 03:00:00,1757282400,3,86.55,0,0.09,48.23,0.58,18.82,80.32,0
2025-09-08 04:00:00,1757286000,3,85.39,0,0.09,48.57,0.58,19.48,82.96,0
2025-09-08 05:00:00,1757289600,3,83.77,0,0.09,48.13,0.6,20.03,85.57,0
2025-09-08 06:00:00,1757293200,3,81.96,0,0.09,47.44,0.61,20.15,84.51,0
2025-09-08 07:00:00,1757296800,3,80.75,0,0.1,46.94,0.6,20,82.31,0
2025-09-08 08:00:00,1757300400,3,80.04,0,0.11,46.74,0.58,19.99,82.1,0
2025-09-08 09:00:00,1757304000,3,79.8,0,0.11,46.86,0.56,19.83,78.55,0
2025-09-08 10:00:00,1757307600,3,80.06,0,0.11,47.35,0.53,20.04,76.81,0
2025-09-08 11:00:00,1757311200,3,80.35,0.01,0.1,47.77,0.5,20.5,77.78,0
2025-09-08 12:00:00,1757314800,3,80.39,0.01,0.1,47.83,0.5,20.35,74.58,0
2025-09-08 13:00:00,1757318400,3,80.23,0.01,0.1,47.6,0.5,19.8,67.86,0
2025-09-08 14:00:00,1757322000,3,80.19,0.01,0.09,47.62,0.49,19.23,61.81,0
2025-09-08 15:00:00,1757325600,3,80.62,0,0.1,48.18,0.49,19.37,64.3,0
2025-09-08 16:00:00,1757329200,3,80.91,0,0.1,48.59,0.51,19.66,69.39,0
2025-09-08 17:00:00,1757332800,3,80.51,0,0.11,48.68,0.54,19.57,71.64,0
2025-09-08 18:00:00,1757336400,3,79.82,0,0.12,48.27,0.55,18.94,64.53,0
2025-09-08 19:00:00,1757340000,3,78.73,0,0.13,47.41,0.55,18.45,58.97,0
2025-09-08 20:00:00,1757343600,3,77.78,0,0.13,46.45,0.56,18.29,58.01,0
2025-09-08 21:00:00,1757347200,3,76.97,0,0.13,45.7,0.55,18.37,60.05,0
2025-09-08 22:00:00,1757350800,3,76.53,0,0.12,45.31,0.56,18.53,63.35,0
2025-09-08 23:00:00,1757354400,3,76.46,0,0.11,45.23,0.56,18.53,65.42,0
2025-09-09 00:00:00,1757358000,3,76.75,0,0.11,45.43,0.56,18.69,70.7,0
2025-09-09 01:00:00,1757361600,3,77.18,0,0.1,45.72,0.56,18.89,75.81,0
2025-09-09 02:00:00,1757365200,3,77.37,0,0.1,45.83,0.56,18.85,77.54,0
2025-09-09 03:00:00,1757368800,3,77.58,0,0.09,45.78,0.56,18.68,74.39,0
2025-09-09 04:00:00,1757372400,3,77.53,0,0.09,45.54,0.56,18.46,70.91,0
2025-09-09 05:00:00,1757376000,3,77.57,0,0.09,45.12,0.57,18.4,69.8,0
2025-09-09 06:00:00,1757379600,3,77.73,0,0.09,44.64,0.56,18.6,71.35,0
2025-09-09 07:00:00,1757383200,3,77.96,0,0.1,44.12,0.57,18.94,73.13,0
2025-09-09 08:00:00,1757386800,3,78.5,0,0.11,43.72,0.57,19.19,74.25,0
2025-09-09 09:00:00,1757390400,3,79.09,0,0.11,43.53,0.58,18.66,68.08,0
2025-09-09 10:00:00,1757394000,3,80.04,0,0.11,43.65,0.57,18.27,64.06,0
2025-09-09 11:00:00,1757397600,3,80.52,0,0.11,43.88,0.57,18.27,64.04,0
2025-09-09 12:00:00,1757401200,3,80.76,0.01,0.1,44.16,0.54,17.93,59.66,0
2025-09-09 13:00:00,1757404800,3,80.02,0.01,0.1,43.81,0.51,17.42,53.07,0
2025-09-09 14:00:00,1757408400,2,79.51,0.01,0.09,43.6,0.49,17.03,48.89,0
2025-09-09 15:00:00,1757412000,2,79.86,0.01,0.09,44.34,0.46,16.26,44.66,0
2025-09-09 16:00:00,1757415600,2,80.56,0,0.1,45.66,0.42,14.84,38.58,0
2025-09-09 17:00:00,1757419200,2,81.2,0,0.11,46.86,0.38,13.54,33.48,0
2025-09-09 18:00:00,1757422800,2,81.77,0,0.11,48.13,0.35,12.17,27.84,0
2025-09-09 19:00:00,1757426400,2,82.3,0,0.12,49.38,0.33,11.31,24.5,0
2025-09-09 20:00:00,1757430000,2,82.86,0,0.11,50.22,0.32,10.8,22.93,0
2025-09-09 21:00:00,1757433600,2,82.95,0,0.11,50.32,0.29,10.2,21.57,0
2025-09-09 22:00:00,1757437200,2,82.84,0,0.11,50.22,0.27,9.79,20.56,0
2025-09-09 23:00:00,1757440800,1,82.99,0,0.1,50.61,0.25,9.43,19.17,0
2025-09-10 00:00:00,1757444400,1,83.52,0,0.09,51.77,0.23,9.36,18.23,0
2025-09-10 01:00:00,1757448000,1,83.88,0,0.09,52.41,0.24,9.52,18.11,0
2025-09-10 02:00:00,1757451600,1,84.12,0,0.08,52.5,0.25,9.56,18.23,0
2025-09-10 03:00:00,1757455200,1,84.36,0,0.08,52.37,0.26,9.64,19.64,0
2025-09-10 04:00:00,1757458800,2,84.15,0,0.08,51.44,0.28,9.83,20.81,0
2025-09-10 05:00:00,1757462400,2,83.65,0,0.09,50.13,0.29,10.08,20.74,0
2025-09-10 06:00:00,1757466000,2,83.36,0,0.09,48.71,0.3,10.12,19.1,0
2025-09-10 07:00:00,1757469600,1,83.04,0,0.09,47.37,0.29,10,17.29,0
2025-09-10 08:00:00,1757473200,1,82.71,0,0.1,46.13,0.3,10,16.57,0
2025-09-10 09:00:00,1757476800,2,82.3,0,0.11,44.52,0.31,10.52,17.56,0
2025-09-10 10:00:00,1757480400,2,81.4,0.01,0.1,42.39,0.33,11.21,19.01,0
2025-09-10 11:00:00,1757484000,2,80.77,0.01,0.1,40.51,0.35,11.56,19.98,0
2025-09-10 12:00:00,1757487600,2,80.59,0.01,0.09,39.42,0.36,11.48,20.51,0
2025-09-10 13:00:00,1757491200,2,80.52,0.01,0.09,39.2,0.35,11.14,20.37,0
2025-09-10 14:00:00,1757494800,2,80.41,0.01,0.09,39.39,0.34,10.92,19.69,0
2025-09-10 15:00:00,1757498400,2,80.54,0,0.09,40.02,0.33,10.23,17.35,0
2025-09-10 16:00:00,1757502000,1,80.71,0,0.1,41.05,0.29,9.41,15.17,0
